"","geography","periodicity","seasonadj","geo_level","ind_level","industry","ownercode","sex","agegrp","race","ethnicity","education","firmage","firmsize","year","quarter","Emp","EmpEnd","EmpS","EmpTotal","EmpSpv","HirA","HirN","HirR","Sep","HirAEnd","SepBeg","HirAEndRepl","HirAEndR","SepBegR","HirAEndReplR","HirAS","HirNS","SepS","SepSnx","TurnOvrS","FrmJbGn","FrmJbLs","FrmJbC","FrmJbGnS","FrmJbLsS","FrmJbCS","EarnS","EarnBeg","EarnHirAS","EarnHirNS","EarnSepS","Payroll","state","Open.State.MOU","Abbr","Name","Ag..Abbr","Ag..Name","Option","Version"
"871",46,"Q","U","S","S","53","A00",0,"A00","A0","A0","E0",0,0,2014,1,3892,3925,3564,4392,3528,500,422,78,467,361,328,171,0.092,0.084,0.044,284,255,247,353,0.089,190,159,31,170,135,35,2610,2483,1908,1989,2052,31045829,"SD",NA,"SD","South Dakota","SD","SD Dept. of Labor &amp; Regulation","NA",1
"872",46,"Q","U","S","S","54","A00",0,"A00","A0","A0","E0",0,0,2014,1,12455,13130,11624,14391,11363,1936,1491,445,1261,1506,831,383,0.118,0.065,0.03,888,704,628,938,0.079,1123,456,667,668,403,264,4385,4229,2635,2836,2919,168068847,"SD",NA,"SD","South Dakota","SD","SD Dept. of Labor &amp; Regulation","NA",1
"873",46,"Q","U","S","S","55","A00",0,"A00","A0","A0","E0",0,0,2014,1,4846,4975,4623,5250,4480,403,360,44,274,352,223,172,0.072,0.045,0.035,323,310,179,226,0.059,180,44,136,171,39,132,7922,7678,3496,3475,3543,114521946,"SD",NA,"SD","South Dakota","SD","SD Dept. of Labor &amp; Regulation","NA",1
"874",46,"Q","U","S","S","56","A00",0,"A00","A0","A0","E0",0,0,2014,1,12833,12760,10110,17302,10065,4469,4089,380,4542,2650,2723,1964,0.207,0.213,0.153,1421,1281,1375,1703,0.155,686,778,-92,556,524,31,2488,2119,1562,1595,1575,90631256,"SD",NA,"SD","South Dakota","SD","SD Dept. of Labor &amp; Regulation","NA",1
"875",46,"Q","U","S","S","61","A00",0,"A00","A0","A0","E0",0,0,2014,1,36017,36490,34283,39209,32605,3192,2109,1083,2719,2207,1734,1347,0.061,0.048,0.037,2639,1410,960,3949,0.096,860,404,456,1832,117,1715,2950,2842,721,1001,1434,302525668,"SD",NA,"SD","South Dakota","SD","SD Dept. of Labor &amp; Regulation","NA",1
"876",46,"Q","U","S","S","62","A00",0,"A00","A0","A0","E0",0,0,2014,1,61174,61546,57222,66497,56518,5323,4523,800,4951,4324,3952,3068,0.07,0.064,0.05,3817,3453,3113,4165,0.07,1256,895,362,1528,862,666,3694,3534,1953,2052,2544,673016823,"SD",NA,"SD","South Dakota","SD","SD Dept. of Labor &amp; Regulation","NA",1
"877",46,"Q","U","S","S","71","A00",0,"A00","A0","A0","E0",0,0,2014,1,6803,6824,5757,8408,5490,1605,1223,382,1584,1067,1046,573,0.157,0.154,0.084,794,539,527,918,0.149,494,457,37,477,223,253,1656,1482,1014,1054,1080,32017687,"SD",NA,"SD","South Dakota","SD","SD Dept. of Labor &amp; Regulation","NA",1
"878",46,"Q","U","S","S","72","A00",0,"A00","A0","A0","E0",0,0,2014,1,36419,36780,29696,46868,29022,10449,9220,1229,10088,7084,6723,5019,0.194,0.184,0.137,4825,4397,4150,5649,0.176,2065,1685,381,2127,1443,684,1221,1074,854,856,852,127741773,"SD",NA,"SD","South Dakota","SD","SD Dept. of Labor &amp; Regulation","NA",1
"879",46,"Q","U","S","S","81","A00",0,"A00","A0","A0","E0",0,0,2014,1,10205,10399,9149,11966,8940,1761,1464,298,1568,1250,1056,610,0.121,0.103,0.059,917,778,708,1064,0.108,640,454,185,598,386,212,2323,2176,1315,1370,1474,70591090,"SD",NA,"SD","South Dakota","SD","SD Dept. of Labor &amp; Regulation","NA",1
"880",46,"Q","U","S","S","92","A00",0,"A00","A0","A0","E0",0,0,2014,1,20909,20909,19698,22584,19465,1675,1167,508,1675,1211,1211,873,0.058,0.058,0.042,1114,816,881,1291,0.061,338,335,4,463,237,226,2817,2731,1501,1789,1786,183348318,"SD",NA,"SD","South Dakota","SD","SD Dept. of Labor &amp; Regulation","NA",1
"882",47,"Q","U","S","S","11","A00",0,"A00","A0","A0","E0",0,0,2014,1,6424,7080,5529,8553,5386,2129,1322,807,1473,1551,895,462,0.23,0.133,0.068,593,357,451,683,0.115,1089,384,705,411,297,114,2369,2240,1943,2009,1904,50407200,"TN",NA,"TN","Tennessee","TN","TN Dept.of Labor &amp; Workforce Development","A",2
"883",47,"Q","U","S","S","21","A00",0,"A00","A0","A0","E0",0,0,2014,1,3198,3199,2989,3479,3025,281,239,42,280,210,209,79,0.066,0.065,0.025,151,147,187,158,0.052,131,129,1,104,139,-34,5917,5840,3131,3128,4115,60991161,"TN",NA,"TN","Tennessee","TN","TN Dept.of Labor &amp; Workforce Development","A",2
"884",47,"Q","U","S","S","22","A00",0,"A00","A0","A0","E0",0,0,2014,1,16536,16617,16143,17071,16123,536,463,73,455,474,393,248,0.029,0.024,0.015,361,301,340,314,0.021,226,147,78,205,177,28,5244,5240,3156,3112,4213,257587162,"TN",NA,"TN","Tennessee","TN","TN Dept.of Labor &amp; Workforce Development","A",2
"885",47,"Q","U","S","S","23","A00",0,"A00","A0","A0","E0",0,0,2014,1,103434,106076,91140,124361,91559,20927,17767,3161,18285,14936,12294,6330,0.143,0.117,0.06,8125,6719,8544,9660,0.098,8606,6031,2574,4644,5045,-401,3790,3516,2873,2931,2962,1176897793,"TN",NA,"TN","Tennessee","TN","TN Dept.of Labor &amp; Workforce Development","A",2
"886",47,"Q","U","S","S","31-33","A00",0,"A00","A0","A0","E0",0,0,2014,1,325901,327520,307366,351322,306536,25421,22544,2876,23802,20154,18535,11809,0.062,0.057,0.036,15514,14274,14683,16803,0.053,8345,6715,1630,6866,6126,740,4982,4829,3092,3104,3515,4850012585,"TN",NA,"TN","Tennessee","TN","TN Dept.of Labor &amp; Workforce Development","A",2
"887",47,"Q","U","S","S","42","A00",0,"A00","A0","A0","E0",0,0,2014,1,121249,122916,112689,133792,112895,12544,11270,1274,10876,10227,8560,4979,0.084,0.07,0.041,6767,6174,6973,7303,0.062,5248,3560,1689,3523,3721,-197,5358,5169,3419,3453,4025,1965849267,"TN",NA,"TN","Tennessee","TN","TN Dept.of Labor &amp; Workforce Development","A",2
"888",47,"Q","U","S","S","44-45","A00",0,"A00","A0","A0","E0",0,0,2014,1,324804,317499,281095,372230,277118,47426,43038,4388,54731,36404,43709,25505,0.113,0.136,0.079,30744,28691,26767,31685,0.111,10899,18516,-7617,11492,7388,4105,2618,2366,1359,1351,1566,2352334231,"TN",NA,"TN","Tennessee","TN","TN Dept.of Labor &amp; Workforce Development","A",2
"889",47,"Q","U","S","S","48-49","A00",0,"A00","A0","A0","E0",0,0,2014,1,137269,136276,121744,156579,121069,19310,17739,1571,20304,14532,15525,10033,0.106,0.114,0.073,10387,9484,9712,10796,0.087,4499,5411,-911,3626,2986,639,4117,3810,2271,2251,2745,1643918628,"TN",NA,"TN","Tennessee","TN","TN Dept.of Labor &amp; Workforce Development","A",2
"890",47,"Q","U","S","S","51","A00",0,"A00","A0","A0","E0",0,0,2014,1,43930,44144,40783,48313,40755,4383,3628,755,4169,3361,3147,1772,0.076,0.071,0.04,2593,2396,2565,2709,0.065,1589,1341,247,1148,1130,18,5446,5225,3072,3196,3793,714159158,"TN",NA,"TN","Tennessee","TN","TN Dept.of Labor &amp; Workforce Development","A",2
"891",47,"Q","U","S","S","52","A00",0,"A00","A0","A0","E0",0,0,2014,1,100738,101952,95003,109174,94413,8436,7681,755,7222,6949,5735,3498,0.069,0.057,0.035,5392,5142,4802,5631,0.058,3451,2234,1217,2570,1997,573,6966,6737,3866,3740,4618,2112699178,"TN",NA,"TN","Tennessee","TN","TN Dept.of Labor &amp; Workforce Development","A",2
"892",47,"Q","U","S","S","53","A00",0,"A00","A0","A0","E0",0,0,2014,1,34266,34926,31057,39144,30986,4878,4390,488,4218,3869,3209,2000,0.112,0.093,0.058,2587,2348,2516,2758,0.086,1869,1224,645,1383,1312,70,3799,3571,2381,2418,2350,385332923,"TN",NA,"TN","Tennessee","TN","TN Dept.of Labor &amp; Workforce Development","A",2
"893",47,"Q","U","S","S","54","A00",0,"A00","A0","A0","E0",0,0,2014,1,117277,121314,106662,137800,103869,20524,17215,3309,16486,14652,10615,5470,0.123,0.089,0.046,10214,7843,7421,10087,0.095,9182,5037,4145,6595,3906,2689,6192,5913,3553,4031,3922,2193309772,"TN",NA,"TN","Tennessee","TN","TN Dept.of Labor &amp; Workforce Development","A",2
"894",47,"Q","U","S","S","55","A00",0,"A00","A0","A0","E0",0,0,2014,1,35837,36867,33132,40374,32845,4537,3444,1093,3507,3735,2705,2057,0.103,0.074,0.057,2314,2137,2027,2488,0.072,1678,736,943,803,515,288,7896,7517,3301,3189,4081,866682893,"TN",NA,"TN","Tennessee","TN","TN Dept.of Labor &amp; Workforce Development","A",2
"895",47,"Q","U","S","S","56","A00",0,"A00","A0","A0","E0",0,0,2014,1,203805,200564,149403,290213,147143,86408,78639,7769,89649,51161,54402,38417,0.253,0.269,0.19,28673,25960,26413,30233,0.197,12744,15249,-2505,8163,5951,2213,2912,2359,1705,1738,1740,1606000453,"TN",NA,"TN","Tennessee","TN","TN Dept.of Labor &amp; Workforce Development","A",2
"896",47,"Q","U","S","S","61","A00",0,"A00","A0","A0","E0",0,0,2014,1,232796,232534,221640,246613,217524,13816,10433,3383,14079,10894,11156,7047,0.047,0.048,0.03,12738,7473,8622,20652,0.075,3847,4088,-241,7401,3436,3965,3499,3401,1420,1491,2089,2324882009,"TN",NA,"TN","Tennessee","TN","TN Dept.of Labor &amp; Workforce Development","A",2
"897",47,"Q","U","S","S","62","A00",0,"A00","A0","A0","E0",0,0,2014,1,379178,382146,348326,421146,347259,41968,37258,4710,39000,33820,30852,22818,0.089,0.081,0.06,25136,22944,24069,27820,0.076,11002,8051,2951,8973,7834,1139,3984,3765,2516,2567,2504,4436984784,"TN",NA,"TN","Tennessee","TN","TN Dept.of Labor &amp; Workforce Development","A",2
"898",47,"Q","U","S","S","71","A00",0,"A00","A0","A0","E0",0,0,2014,1,27322,28404,23712,34788,23684,7466,5694,1773,6384,4692,3610,2212,0.168,0.13,0.079,2549,2053,2521,2825,0.113,2480,1370,1110,1374,1336,38,3181,3160,3348,2422,2637,286558427,"TN",NA,"TN","Tennessee","TN","TN Dept.of Labor &amp; Workforce Development","A",2
"899",47,"Q","U","S","S","72","A00",0,"A00","A0","A0","E0",0,0,2014,1,248510,253747,203645,318419,201767,69909,63825,6084,64672,50102,44865,35745,0.2,0.179,0.142,30342,28009,28464,35078,0.161,14357,9161,5197,10679,8627,2051,1483,1302,1031,1031,1051,1067258489,"TN",NA,"TN","Tennessee","TN","TN Dept.of Labor &amp; Workforce Development","A",2
"900",47,"Q","U","S","S","81","A00",0,"A00","A0","A0","E0",0,0,2014,1,70063,72125,62579,82816,62426,12752,11094,1658,10691,9546,7484,4500,0.134,0.105,0.063,5698,4914,5546,6529,0.098,5046,2996,2051,3209,3083,126,2691,2536,1741,1762,1996,566243929,"TN",NA,"TN","Tennessee","TN","TN Dept.of Labor &amp; Workforce Development","A",2
"901",47,"Q","U","S","S","92","A00",0,"A00","A0","A0","E0",0,0,2014,1,119098,119568,114921,124696,114026,5598,4509,1089,5128,4647,4177,2857,0.039,0.035,0.024,4300,3667,3404,4293,0.037,1790,1316,474,1916,999,917,3314,3257,2120,2275,2358,1185758011,"TN",NA,"TN","Tennessee","TN","TN Dept.of Labor &amp; Workforce Development","A",2
"903",48,"Q","U","S","S","11","A00",0,"A00","A0","A0","E0",0,0,2014,1,55136,56479,47224,68259,46145,13123,10941,2182,11780,9255,7912,3683,0.166,0.142,0.066,5024,3530,3945,5134,0.108,5572,4321,1250,3400,2380,1019,2706,2465,2004,2103,1973,446940953,"TX",NA,"TX","Texas","TX","Texas Workforce Commission","B",2
"904",48,"Q","U","S","S","21","A00",0,"A00","A0","A0","E0",0,0,2014,1,290225,301278,260201,344559,259396,54334,49210,5124,43281,41077,30024,22176,0.139,0.102,0.075,22918,21472,22112,22286,0.087,18901,8025,10876,9256,8394,862,12375,11615,7141,7148,9078,10660149036,"TX",NA,"TX","Texas","TX","Texas Workforce Commission","B",2
"905",48,"Q","U","S","S","22","A00",0,"A00","A0","A0","E0",0,0,2014,1,77703,78048,74596,82165,74767,4463,3842,621,4117,3452,3107,2072,0.044,0.04,0.027,2554,2399,2726,2730,0.035,1380,1048,332,950,1120,-171,7618,7545,5103,5180,6821,1857121733,"TX",NA,"TX","Texas","TX","Texas Workforce Commission","B",2
"906",48,"Q","U","S","S","23","A00",0,"A00","A0","A0","E0",0,0,2014,1,642990,666889,554542,801339,553178,158349,139485,18864,134450,112347,88448,57505,0.172,0.135,0.088,58469,51335,57105,60715,0.107,54842,30974,23868,26337,25124,1212,4845,4448,3795,3813,3822,9431178374,"TX",NA,"TX","Texas","TX","Texas Workforce Commission","B",2
"907",48,"Q","U","S","S","31-33","A00",0,"A00","A0","A0","E0",0,0,2014,1,885526,889957,823398,971386,826725,85860,77614,8246,81429,66559,62128,40629,0.075,0.07,0.046,44838,41518,48165,50853,0.058,25930,21634,4297,17002,20443,-3440,6520,6279,4008,4004,4967,17264755641,"TX",NA,"TX","Texas","TX","Texas Workforce Commission","B",2
"908",48,"Q","U","S","S","42","A00",0,"A00","A0","A0","E0",0,0,2014,1,556541,566264,513492,622546,512479,66005,60505,5500,56283,52772,43049,27749,0.094,0.077,0.049,34728,32739,33715,35398,0.068,25023,15590,9434,16171,15245,926,6863,6605,4266,4244,4867,11647080156,"TX",NA,"TX","Texas","TX","Texas Workforce Commission","B",2
"909",48,"Q","U","S","S","44-45","A00",0,"A00","A0","A0","E0",0,0,2014,1,1248428,1215699,1058561,1458692,1040959,210264,194460,15804,242992,157138,189867,116209,0.128,0.154,0.094,127403,120295,109801,124224,0.119,40929,74284,-33354,43913,26156,17757,2786,2471,1520,1521,1699,9607103371,"TX",NA,"TX","Texas","TX","Texas Workforce Commission","B",2
"910",48,"Q","U","S","S","48-49","A00",0,"A00","A0","A0","E0",0,0,2014,1,428366,428204,381845,493313,378036,64947,58378,6569,65109,46359,46521,28446,0.108,0.109,0.066,32396,28691,28587,31938,0.084,17913,17439,474,13992,10386,3606,5296,4922,3490,3489,3952,6648659748,"TX",NA,"TX","Texas","TX","Texas Workforce Commission","B",2
"911",48,"Q","U","S","S","51","A00",0,"A00","A0","A0","E0",0,0,2014,1,209582,208818,191889,232112,191419,22531,19964,2567,23295,16929,17693,11287,0.081,0.085,0.054,13888,12755,13418,14529,0.074,5642,6411,-769,5394,5032,362,6815,6518,3767,3792,4750,4290865981,"TX",NA,"TX","Texas","TX","Texas Workforce Commission","B",2
"912",48,"Q","U","S","S","52","A00",0,"A00","A0","A0","E0",0,0,2014,1,487069,491227,452835,535568,453175,48499,44654,3844,44341,38392,34234,21773,0.078,0.07,0.045,28385,27362,28726,30917,0.065,16619,12688,3931,12027,12412,-385,8269,7913,4271,4253,5261,12002677502,"TX",NA,"TX","Texas","TX","Texas Workforce Commission","B",2
"913",48,"Q","U","S","S","53","A00",0,"A00","A0","A0","E0",0,0,2014,1,194639,199740,174550,226336,173097,31697,29402,2295,26597,25190,20089,13586,0.128,0.102,0.069,16499,15545,15046,16405,0.094,11604,6554,5050,7605,6240,1365,5147,4841,3294,3303,3288,2980146237,"TX",NA,"TX","Texas","TX","Texas Workforce Commission","B",2
"914",48,"Q","U","S","S","54","A00",0,"A00","A0","A0","E0",0,0,2014,1,658933,682763,598443,770107,588116,111173,97208,13965,87344,84320,60490,36074,0.126,0.09,0.054,55857,47733,45529,55648,0.093,48246,24391,23855,32064,21684,10380,7126,6776,4734,5079,4907,14218288933,"TX",NA,"TX","Texas","TX","Texas Workforce Commission","B",2
"915",48,"Q","U","S","S","55","A00",0,"A00","A0","A0","E0",0,0,2014,1,115952,116229,106855,128152,105809,12200,11000,1200,11923,9374,9097,6673,0.081,0.078,0.057,7553,7190,6507,7329,0.07,2701,2445,256,2420,1384,1036,10599,10085,4920,4882,8276,3636593629,"TX",NA,"TX","Texas","TX","Texas Workforce Commission","B",2
"916",48,"Q","U","S","S","56","A00",0,"A00","A0","A0","E0",0,0,2014,1,724799,734150,564974,1002975,564073,278176,253712,24464,268825,169176,159825,121399,0.232,0.219,0.166,91163,83892,90262,95666,0.165,47777,38626,9151,26692,25991,701,3804,3217,2301,2356,2369,7726824045,"TX",NA,"TX","Texas","TX","Texas Workforce Commission","B",2
"917",48,"Q","U","S","S","61","A00",0,"A00","A0","A0","E0",0,0,2014,1,1137528,1153422,1086257,1217377,1035182,79849,61196,18653,63955,67165,51271,45571,0.059,0.045,0.04,86000,54461,34925,97381,0.084,21594,5977,15617,55220,4222,50998,3487,3384,1455,1606,1894,11664584091,"TX",NA,"TX","Texas","TX","Texas Workforce Commission","B",2
"918",48,"Q","U","S","S","62","A00",0,"A00","A0","A0","E0",0,0,2014,1,1437259,1447863,1293550,1637095,1272298,199836,181919,17917,189233,154313,143709,107736,0.107,0.1,0.075,129049,105929,107797,114742,0.094,46577,36484,10093,57774,35076,22697,3857,3596,2762,2452,2372,16141265846,"TX",NA,"TX","Texas","TX","Texas Workforce Commission","B",2
"919",48,"Q","U","S","S","71","A00",0,"A00","A0","A0","E0",0,0,2014,1,123993,131311,108788,156901,107091,32908,27480,5428,25590,22523,15205,11044,0.176,0.119,0.087,12056,10255,10359,13095,0.116,11479,3835,7644,5495,3898,1597,2781,2551,2021,1845,1385,1028456222,"TX",NA,"TX","Texas","TX","Texas Workforce Commission","B",2
"920",48,"Q","U","S","S","72","A00",0,"A00","A0","A0","E0",0,0,2014,1,994899,1025854,798458,1329944,797201,335045,310554,24492,304089,227396,196441,160354,0.225,0.194,0.159,122176,113084,120919,135654,0.161,67042,36001,31041,39750,38381,1369,1694,1470,1177,1173,1183,4883576964,"TX",NA,"TX","Texas","TX","Texas Workforce Commission","B",2
"921",48,"Q","U","S","S","81","A00",0,"A00","A0","A0","E0",0,0,2014,1,293546,306237,258511,359009,257568,65463,59008,6455,52771,47726,35035,23625,0.159,0.117,0.079,25529,23178,24585,28215,0.104,24101,11600,12501,13105,12144,961,3204,2957,2138,2158,2141,2790164124,"TX",NA,"TX","Texas","TX","Texas Workforce Commission","B",2
"922",48,"Q","U","S","S","92","A00",0,"A00","A0","A0","E0",0,0,2014,1,328325,329968,315917,344542,312631,16217,14345,1873,14574,14051,12408,10598,0.043,0.038,0.032,13932,11784,10646,13072,0.043,3453,1890,1563,5030,1838,3192,3874,3818,2421,2587,2705,3910050731,"TX",NA,"TX","Texas","TX","Texas Workforce Commission","B",2
"924",49,"Q","U","S","S","11","A00",0,"A00","A0","A0","E0",0,0,2014,1,4331,4672,3905,5331,3843,1000,763,237,659,767,426,228,0.17,0.095,0.051,293,235,231,365,0.084,539,199,340,164,99,65,2594,2434,2348,2602,1738,33932709,"UT",NA,"UT","Utah","UT","Utah Department of Workforce Services","B",2
"925",49,"Q","U","S","S","21","A00",0,"A00","A0","A0","E0",0,0,2014,1,11663,11663,10391,13396,10545,1732,1394,338,1733,1272,1272,707,0.109,0.109,0.061,775,713,929,805,0.076,565,561,4,358,518,-159,7050,6646,4856,4866,5331,256665539,"UT",NA,"UT","Utah","UT","Utah Department of Workforce Services","B",2
"926",49,"Q","U","S","S","22","A00",0,"A00","A0","A0","E0",0,0,2014,1,6033,6053,5879,6245,5867,212,166,46,192,174,154,80,0.029,0.025,0.013,148,132,136,123,0.023,94,71,23,71,54,17,6370,6294,3361,3536,4733,112068206,"UT",NA,"UT","Utah","UT","Utah Department of Workforce Services","B",2
"927",49,"Q","U","S","S","23","A00",0,"A00","A0","A0","E0",0,0,2014,1,70976,73669,61926,88171,61554,17195,14821,2373,14502,11743,9050,5216,0.162,0.125,0.072,6303,5489,5930,6635,0.104,6527,3804,2722,3468,3094,374,3539,3259,2654,2685,2652,758933830,"UT",NA,"UT","Utah","UT","Utah Department of Workforce Services","B",2
"928",49,"Q","U","S","S","31-33","A00",0,"A00","A0","A0","E0",0,0,2014,1,119202,119639,111605,129298,110658,10095,9113,982,9658,8034,7597,4787,0.067,0.064,0.04,6578,6187,5631,6695,0.059,3247,2777,470,3139,2222,917,4537,4359,2699,2699,3049,1600838800,"UT",NA,"UT","Utah","UT","Utah Department of Workforce Services","B",2
"929",49,"Q","U","S","S","42","A00",0,"A00","A0","A0","E0",0,0,2014,1,47432,47896,43749,52591,43663,5160,4729,430,4695,4147,3683,2166,0.087,0.077,0.045,2945,2761,2859,3305,0.071,1981,1509,472,1503,1409,94,5321,5070,3187,3214,3657,755156611,"UT",NA,"UT","Utah","UT","Utah Department of Workforce Services","B",2
"930",49,"Q","U","S","S","44-45","A00",0,"A00","A0","A0","E0",0,0,2014,1,144932,141031,124796,166083,121300,21151,19400,1750,25052,16235,20136,11225,0.114,0.141,0.079,15341,14170,11845,15585,0.124,5010,8931,-3921,6446,3073,3373,2551,2298,1377,1376,1513,1056759879,"UT",NA,"UT","Utah","UT","Utah Department of Workforce Services","B",2
"931",49,"Q","U","S","S","48-49","A00",0,"A00","A0","A0","E0",0,0,2014,1,51077,50945,44711,60206,43305,9129,8518,611,9261,6234,6366,4134,0.122,0.125,0.081,4757,4358,3351,4395,0.102,2100,2121,-20,2376,960,1416,3635,3329,2256,2297,2489,542323126,"UT",NA,"UT","Utah","UT","Utah Department of Workforce Services","B",2
"932",49,"Q","U","S","S","51","A00",0,"A00","A0","A0","E0",0,0,2014,1,33776,33769,29951,40272,29523,6496,5717,779,6503,3818,3825,2333,0.113,0.113,0.069,2908,2618,2480,2955,0.098,1485,1508,-23,1337,866,471,5668,5219,2808,2943,3425,553322225,"UT",NA,"UT","Utah","UT","Utah Department of Workforce Services","B",2
"933",49,"Q","U","S","S","52","A00",0,"A00","A0","A0","E0",0,0,2014,1,55359,55485,51262,60615,50897,5256,4829,427,5130,4223,4097,2472,0.076,0.074,0.045,3621,3458,3256,3713,0.072,1751,1620,131,1671,1341,330,5858,5581,3323,3355,4520,973505683,"UT",NA,"UT","Utah","UT","Utah Department of Workforce Services","B",2
"934",49,"Q","U","S","S","53","A00",0,"A00","A0","A0","E0",0,0,2014,1,17765,18321,16030,20764,15488,2999,2679,320,2443,2291,1735,994,0.127,0.096,0.055,1755,1472,1213,1800,0.111,1297,729,568,1151,615,536,3592,3370,2195,2234,2182,188787108,"UT",NA,"UT","Utah","UT","Utah Department of Workforce Services","B",2
"935",49,"Q","U","S","S","54","A00",0,"A00","A0","A0","E0",0,0,2014,1,79489,82580,71900,93079,70575,13589,12205,1384,10498,10680,7589,4371,0.132,0.094,0.054,7050,6210,5725,6790,0.096,6309,3204,3105,4307,2936,1371,5692,5382,3266,3420,3820,1359931619,"UT",NA,"UT","Utah","UT","Utah Department of Workforce Services","B",2
"936",49,"Q","U","S","S","55","A00",0,"A00","A0","A0","E0",0,0,2014,1,18418,18436,17033,20185,16963,1767,1527,239,1749,1403,1385,958,0.076,0.075,0.052,1112,1010,1042,1305,0.071,445,412,34,362,299,63,6100,5830,2855,2925,3473,345532655,"UT",NA,"UT","Utah","UT","Utah Department of Workforce Services","B",2
"937",49,"Q","U","S","S","56","A00",0,"A00","A0","A0","E0",0,0,2014,1,81198,79501,62320,109839,61115,28641,25729,2912,30339,17181,18878,13133,0.214,0.235,0.163,11091,10200,9886,11078,0.178,4048,5700,-1652,4131,2816,1316,2762,2301,1709,1755,1782,613171340,"UT",NA,"UT","Utah","UT","Utah Department of Workforce Services","B",2
"938",49,"Q","U","S","S","61","A00",0,"A00","A0","A0","E0",0,0,2014,1,128069,135048,121848,144232,116627,16163,13638,2525,9184,13200,6221,4694,0.1,0.047,0.036,9414,6274,4193,11900,0.087,8506,760,7746,5639,400,5239,3187,3073,1056,1281,1207,1211215853,"UT",NA,"UT","Utah","UT","Utah Department of Workforce Services","B",2
"939",49,"Q","U","S","S","62","A00",0,"A00","A0","A0","E0",0,0,2014,1,139666,141252,128159,155997,126658,16331,14582,1749,14745,13093,11507,8672,0.093,0.082,0.062,10371,9450,8870,11093,0.084,4421,2919,1502,4230,2721,1509,3281,3093,1789,1777,1701,1362037798,"UT",NA,"UT","Utah","UT","Utah Department of Workforce Services","B",2
"940",49,"Q","U","S","S","71","A00",0,"A00","A0","A0","E0",0,0,2014,1,25072,25597,21864,30480,17326,5408,4257,1151,4883,3733,3208,2244,0.147,0.127,0.089,6099,3128,1561,6098,0.279,1489,963,526,4804,437,4366,2104,1914,1670,1853,1277,151368441,"UT",NA,"UT","Utah","UT","Utah Department of Workforce Services","B",2
"941",49,"Q","U","S","S","72","A00",0,"A00","A0","A0","E0",0,0,2014,1,103235,105141,84226,132431,80719,29196,26885,2311,27290,20915,19009,14776,0.201,0.182,0.142,15111,13027,11604,17419,0.193,6139,4200,1939,6907,3387,3519,1499,1314,1139,1098,1116,443875259,"UT",NA,"UT","Utah","UT","Utah Department of Workforce Services","B",2
"942",49,"Q","U","S","S","81","A00",0,"A00","A0","A0","E0",0,0,2014,1,30813,31849,27308,36848,27031,6035,5407,628,4999,4541,3505,2245,0.145,0.112,0.072,2758,2525,2480,3120,0.108,2296,1273,1023,1459,1182,278,2801,2587,1849,1851,1788,255622188,"UT",NA,"UT","Utah","UT","Utah Department of Workforce Services","B",2
"943",49,"Q","U","S","S","92","A00",0,"A00","A0","A0","E0",0,0,2014,1,50009,50065,47527,53262,47354,3252,2530,722,3197,2538,2482,1963,0.051,0.05,0.039,2082,1737,1909,2480,0.048,575,512,63,718,489,229,3416,3324,1447,1568,1898,495402273,"UT",NA,"UT","Utah","UT","Utah Department of Workforce Services","B",2
"945",50,"Q","U","S","S","11","A00",0,"A00","A0","A0","E0",0,0,2014,1,2607,2726,2334,3129,2295,522,391,132,403,392,273,136,0.147,0.102,0.051,234,174,195,254,0.105,256,139,117,156,121,35,2380,2255,2160,2100,1969,19268726,"VT",NA,"VT","Vermont","VT","VT Department of Employment and Training","B",2
"946",50,"Q","U","S","S","21","A00",0,"A00","A0","A0","E0",0,0,2014,1,508,504,470,548,489,40,29,11,44,34,38,21,0.067,0.075,0.042,9,6,27,16,0.027,13,17,-4,3,21,-18,4312,4098,2178,2232,3090,6599997,"VT",NA,"VT","Vermont","VT","VT Department of Employment and Training","B",2
"947",50,"Q","U","S","S","22","A00",0,"A00","A0","A0","E0",0,0,2014,1,2021,2001,1936,2120,1970,99,62,37,119,65,85,44,0.032,0.042,0.022,42,32,76,60,0.026,21,44,-23,24,61,-38,8260,8230,3631,4179,6102,53387676,"VT",NA,"VT","Vermont","VT","VT Department of Employment and Training","B",2
"948",50,"Q","U","S","S","23","A00",0,"A00","A0","A0","E0",0,0,2014,1,13581,13350,12214,15225,12255,1644,1311,333,1875,1136,1367,458,0.084,0.102,0.034,877,681,918,881,0.072,678,907,-229,584,629,-45,3433,3219,2594,2651,2518,137034050,"VT",NA,"VT","Vermont","VT","VT Department of Employment and Training","B",2
"949",50,"Q","U","S","S","31-33","A00",0,"A00","A0","A0","E0",0,0,2014,1,31289,31147,29533,33348,29572,2060,1819,241,2202,1614,1756,912,0.052,0.056,0.029,1297,1164,1336,1756,0.052,702,821,-119,684,708,-24,4727,4609,2598,2646,3797,437956004,"VT",NA,"VT","Vermont","VT","VT Department of Employment and Training","B",2
"950",50,"Q","U","S","S","42","A00",0,"A00","A0","A0","E0",0,0,2014,1,9011,9082,8420,9856,8329,845,752,93,774,662,591,317,0.073,0.065,0.035,551,491,459,567,0.066,345,264,80,307,211,97,4647,4468,3042,3075,3424,126900138,"VT",NA,"VT","Vermont","VT","VT Department of Employment and Training","B",2
